source,target,r_max_vis_prob,r_max_vis_node,r_max_vis_prob_2,r_max_vis_node_2,r_average_vis_prob,r_median_vis_prob,r_stdev_vis_prob,r_max_vis_prob_rev,r_max_vis_node_rev,r_max_vis_prob_2_rev,r_max_vis_node_2_rev,r_average_vis_prob_rev,r_median_vis_prob_rev,r_stdev_vis_prob_rev,nb_max_vis_prob,nb_max_vis_node,nb_max_vis_prob_2,nb_max_vis_node_2,nb_average_vis_prob,nb_median_vis_prob,nb_stdev_vis_prob,nb_max_vis_prob_rev,nb_max_vis_node_rev,nb_max_vis_prob_2_rev,nb_max_vis_node_2_rev,nb_average_vis_prob_rev,nb_median_vis_prob_rev,nb_stdev_vis_prob_rev,lrv_max_vis_prob,lrv_max_vis_node,lrv_max_vis_prob_2,lrv_max_vis_node_2,lrv_average_vis_prob,lrv_median_vis_prob,lrv_stdev_vis_prob,lrv_max_vis_prob_rev,lrv_max_vis_node_rev,lrv_max_vis_prob_2_rev,lrv_max_vis_node_2_rev,lrv_average_vis_prob_rev,lrv_median_vis_prob_rev,lrv_stdev_vis_prob_rev
MAD,STO,0.911,COP,0.841,HAM,0.456,0.407,0.233,0.905,COP,0.836,AMS,0.459,0.397,0.224,0.785,COP,0.746,AMS,0.441,0.422,0.191,0.754,COP,0.75,PAR,0.446,0.43,0.179,0.745,AMS,0.74,COP,0.47,0.459,0.177,0.807,COP,0.743,AMS,0.441,0.438,0.183
MAD,RIG,0.814,POZ,0.759,FRA,0.433,0.409,0.213,0.841,POZ,0.767,PRA,0.462,0.4,0.202,0.754,POZ,0.697,AMS,0.413,0.371,0.183,0.774,POZ,0.737,PAR,0.431,0.386,0.173,0.766,POZ,0.731,PRA,0.442,0.415,0.169,0.741,POZ,0.699,AMS,0.423,0.388,0.169
MAD,MAR,0.217,BIL,0.217,PAR,0.079,0.057,0.051,0.182,BIL,0.182,PAR,0.056,0.035,0.044,0.316,BIL,0.316,PAR,0.133,0.111,0.063,0.309,BIL,0.309,PAR,0.111,0.081,0.069,0.431,BIL,0.431,PAR,0.192,0.167,0.088,0.452,BIL,0.452,PAR,0.188,0.15,0.099
MAD,PAR,0.529,BIL,0.471,MAR,0.148,0.12,0.111,0.631,BIL,0.369,MAR,0.109,0.074,0.115,0.505,BIL,0.495,MAR,0.169,0.144,0.103,0.628,BIL,0.372,MAR,0.128,0.092,0.112,0.526,BIL,0.474,MAR,0.186,0.158,0.1,0.538,BIL,0.462,MAR,0.167,0.136,0.105
MAD,ZAG,0.929,MIL,0.829,MAR,0.308,0.274,0.198,0.93,MIL,0.787,MAR,0.308,0.277,0.202,0.893,MIL,0.776,MAR,0.301,0.257,0.177,0.854,MIL,0.699,MAR,0.319,0.289,0.17,0.873,MIL,0.757,MAR,0.336,0.318,0.174,0.877,MIL,0.711,MAR,0.342,0.313,0.17
MAD,SOF,0.961,MIL,0.852,MAR,0.292,0.253,0.219,0.944,MIL,0.803,MAR,0.305,0.273,0.216,0.885,MIL,0.768,MAR,0.292,0.266,0.191,0.879,MIL,0.717,MAR,0.309,0.284,0.188,0.878,MIL,0.751,MAR,0.326,0.316,0.192,0.884,MIL,0.708,MAR,0.318,0.3,0.187
MAD,TAR,0.782,AMS,0.759,GEN,0.438,0.395,0.221,0.778,AMS,0.77,FRA,0.448,0.412,0.209,0.775,POZ,0.708,AMS,0.43,0.404,0.182,0.75,PAR,0.731,AMS,0.431,0.408,0.174,0.774,POZ,0.74,PRA,0.454,0.45,0.17,0.727,AMS,0.705,PAR,0.426,0.408,0.176
MAD,POR,0.504,LIS,0.496,BIL,0.076,0.039,0.103,0.531,BIL,0.469,LIS,0.107,0.073,0.097,0.502,BIL,0.498,LIS,0.097,0.066,0.097,0.533,BIL,0.467,LIS,0.134,0.108,0.092,0.501,BIL,0.499,LIS,0.16,0.128,0.093,0.503,BIL,0.497,LIS,0.166,0.142,0.089
MAD,SIN,1.0,LIS,0.345,POR,0.056,0.014,0.161,1.0,LIS,0.414,POR,0.094,0.049,0.159,1.0,LIS,0.361,BIL,0.081,0.037,0.162,1.0,LIS,0.484,BIL,0.156,0.11,0.16,1.0,LIS,0.535,BIL,0.154,0.102,0.168,1.0,LIS,0.495,BIL,0.182,0.14,0.156
MAD,MIL,0.787,MAR,0.538,GEN,0.141,0.092,0.155,0.744,MAR,0.531,GEN,0.125,0.078,0.152,0.724,MAR,0.514,GEN,0.17,0.133,0.145,0.709,MAR,0.521,GEN,0.151,0.108,0.15,0.671,MAR,0.571,GEN,0.216,0.185,0.158,0.707,MAR,0.661,GEN,0.21,0.19,0.166
MAD,TIR,0.979,MIL,0.843,MAR,0.273,0.237,0.19,0.98,MIL,0.796,MAR,0.286,0.254,0.2,0.94,MIL,0.8,MAR,0.326,0.277,0.176,0.939,MIL,0.745,MAR,0.327,0.299,0.169,0.932,MIL,0.791,MAR,0.379,0.355,0.17,0.947,MIL,0.731,GEN,0.384,0.357,0.17
MAD,POZ,0.743,PRA,0.718,GEN,0.324,0.294,0.203,0.792,PRA,0.739,GEN,0.324,0.296,0.213,0.666,PAR,0.657,PRA,0.339,0.316,0.175,0.718,PRA,0.678,PAR,0.33,0.307,0.18,0.693,PRA,0.681,PAR,0.369,0.363,0.173,0.713,PRA,0.667,FRA,0.345,0.324,0.177
MAD,THE,1.0,SOF,0.955,MIL,0.379,0.327,0.244,1.0,SOF,0.963,MIL,0.407,0.373,0.231,1.0,SOF,0.924,MIL,0.39,0.343,0.218,1.0,SOF,0.916,MIL,0.418,0.391,0.206,1.0,SOF,0.931,MIL,0.434,0.385,0.218,1.0,SOF,0.928,MIL,0.449,0.407,0.215
MAD,POD,1.0,ZAG,0.955,MIL,0.395,0.341,0.233,1.0,ZAG,0.943,MIL,0.444,0.422,0.214,1.0,ZAG,0.923,MIL,0.409,0.363,0.205,1.0,ZAG,0.924,MIL,0.456,0.412,0.188,1.0,ZAG,0.918,MIL,0.449,0.411,0.198,1.0,ZAG,0.92,MIL,0.488,0.444,0.188
MAD,SKO,0.956,MIL,0.847,MAR,0.374,0.308,0.225,0.948,MIL,0.814,MAR,0.386,0.318,0.214,0.917,MIL,0.825,SOF,0.391,0.335,0.193,0.897,MIL,0.803,SOF,0.397,0.341,0.183,0.908,MIL,0.823,SOF,0.425,0.374,0.185,0.914,MIL,0.849,SOF,0.433,0.381,0.188
MAD,OSL,0.943,COP,0.793,HAM,0.427,0.368,0.226,0.949,COP,0.841,HAM,0.449,0.387,0.219,0.786,COP,0.732,POZ,0.438,0.414,0.196,0.806,COP,0.761,AMS,0.447,0.407,0.177,0.754,COP,0.732,POZ,0.471,0.467,0.176,0.859,COP,0.764,AMS,0.429,0.41,0.187
MAD,NIC,1.0,SOF,1.0,THE,0.46,0.366,0.284,1.0,SOF,1.0,THE,0.52,0.456,0.257,1.0,SOF,1.0,THE,0.469,0.406,0.241,1.0,SOF,1.0,THE,0.498,0.46,0.221,1.0,SOF,1.0,THE,0.475,0.415,0.231,1.0,SOF,1.0,THE,0.509,0.474,0.219
BUD,PRA,0.811,VIE,0.625,BRA,0.213,0.158,0.164,0.82,VIE,0.637,MIL,0.203,0.164,0.175,0.738,VIE,0.591,MIL,0.224,0.181,0.144,0.775,VIE,0.574,MIL,0.204,0.163,0.154,0.696,VIE,0.644,MIL,0.266,0.234,0.144,0.749,VIE,0.685,MIL,0.27,0.23,0.157
BUD,VIE,0.624,BRA,0.376,MIL,0.121,0.09,0.109,0.614,BRA,0.386,MIL,0.114,0.071,0.115,0.608,BRA,0.392,MIL,0.148,0.114,0.099,0.599,BRA,0.401,MIL,0.131,0.102,0.106,0.556,BRA,0.444,MIL,0.179,0.151,0.093,0.513,BRA,0.487,MIL,0.186,0.159,0.095
BUD,HEL,0.82,PRA,0.792,COP,0.446,0.405,0.214,0.812,MIL,0.808,PRA,0.459,0.449,0.211,0.768,PRA,0.736,VIE,0.381,0.332,0.184,0.759,PRA,0.728,VIE,0.395,0.377,0.176,0.741,PRA,0.712,POZ,0.403,0.383,0.178,0.72,COP,0.718,PRA,0.406,0.362,0.181
BUD,STO,0.888,COP,0.824,PRA,0.476,0.481,0.225,0.856,COP,0.827,PRA,0.491,0.471,0.208,0.787,PRA,0.779,COP,0.413,0.381,0.208,0.764,PRA,0.741,COP,0.437,0.402,0.186,0.748,POZ,0.746,COP,0.451,0.464,0.192,0.771,COP,0.753,PRA,0.446,0.44,0.19
BUD,KAU,0.886,POZ,0.856,PRA,0.408,0.38,0.207,0.923,POZ,0.885,PRA,0.411,0.392,0.203,0.792,POZ,0.791,PRA,0.385,0.347,0.188,0.841,POZ,0.815,PRA,0.384,0.344,0.177,0.778,POZ,0.773,PRA,0.415,0.403,0.18,0.851,POZ,0.809,PRA,0.396,0.376,0.18
BUD,RIG,0.862,PRA,0.855,POZ,0.451,0.419,0.211,0.87,PRA,0.867,POZ,0.466,0.444,0.196,0.797,PRA,0.783,POZ,0.399,0.363,0.188,0.81,POZ,0.805,PRA,0.4,0.363,0.178,0.775,POZ,0.764,PRA,0.421,0.404,0.181,0.782,POZ,0.777,PRA,0.405,0.376,0.179
BUD,GEN,0.834,MIL,0.587,VIE,0.21,0.149,0.161,0.869,MIL,0.525,VIE,0.185,0.093,0.18,0.768,MIL,0.556,VIE,0.235,0.195,0.135,0.793,MIL,0.526,VIE,0.205,0.144,0.15,0.752,MIL,0.575,VIE,0.262,0.227,0.128,0.789,MIL,0.55,VIE,0.254,0.204,0.135
BUD,MAR,0.902,MIL,0.583,VIE,0.247,0.195,0.164,0.916,MIL,0.532,VIE,0.222,0.152,0.176,0.833,MIL,0.537,GEN,0.262,0.215,0.144,0.864,MIL,0.521,VIE,0.245,0.199,0.15,0.822,MIL,0.568,VIE,0.296,0.266,0.138,0.859,MIL,0.627,GEN,0.308,0.27,0.146
BUD,PAR,0.823,MIL,0.741,GEN,0.285,0.225,0.184,0.874,MIL,0.78,GEN,0.266,0.195,0.193,0.752,MIL,0.614,VIE,0.278,0.25,0.153,0.767,MIL,0.631,GEN,0.262,0.211,0.158,0.75,MIL,0.596,GEN,0.291,0.252,0.143,0.763,MIL,0.678,GEN,0.289,0.247,0.152
BUD,LJU,0.687,ZAG,0.403,MIL,0.171,0.141,0.111,0.677,ZAG,0.407,MIL,0.171,0.129,0.115,0.647,ZAG,0.466,MIL,0.197,0.165,0.105,0.591,ZAG,0.533,MIL,0.221,0.19,0.106,0.701,ZAG,0.505,SOF,0.226,0.202,0.116,0.61,ZAG,0.599,MIL,0.279,0.241,0.104
BUD,ZAG,0.212,SOF,0.186,BUC,0.083,0.068,0.046,0.195,SOF,0.169,BEL,0.079,0.065,0.043,0.319,SOF,0.307,MIL,0.133,0.114,0.067,0.336,SOF,0.297,MIL,0.13,0.104,0.069,0.376,SOF,0.314,BEL,0.155,0.136,0.072,0.394,MIL,0.379,SOF,0.194,0.181,0.075
BUD,HAM,0.775,VIE,0.753,MIL,0.36,0.307,0.197,0.802,MIL,0.752,AMS,0.359,0.333,0.206,0.731,PRA,0.72,VIE,0.345,0.308,0.17,0.706,MIL,0.696,AMS,0.346,0.335,0.17,0.71,PRA,0.698,MIL,0.37,0.346,0.163,0.745,MIL,0.709,AMS,0.377,0.363,0.172
BUD,SOF,0.489,BUC,0.402,ZAG,0.119,0.096,0.099,0.508,BUC,0.382,ZAG,0.122,0.101,0.098,0.486,BUC,0.397,ZAG,0.126,0.099,0.097,0.516,BUC,0.348,ZAG,0.131,0.103,0.096,0.445,ZAG,0.426,BUC,0.168,0.15,0.098,0.433,BUC,0.377,MIL,0.177,0.161,0.095
BUD,TAR,0.84,PRA,0.81,POZ,0.459,0.428,0.216,0.856,PRA,0.816,VIE,0.482,0.466,0.198,0.799,PRA,0.797,POZ,0.393,0.347,0.192,0.77,POZ,0.766,PRA,0.412,0.386,0.179,0.782,PRA,0.782,POZ,0.417,0.388,0.182,0.747,PRA,0.735,POZ,0.427,0.403,0.18
BUD,LIS,0.89,MIL,0.836,MAD,0.4,0.371,0.221,0.897,MIL,0.829,MAD,0.404,0.361,0.205,0.814,MIL,0.745,MAD,0.362,0.329,0.19,0.841,MIL,0.785,MAD,0.373,0.34,0.181,0.848,MIL,0.745,MAD,0.384,0.352,0.183,0.823,MIL,0.806,MAD,0.376,0.338,0.184
BUD,POR,0.877,MIL,0.79,BIL,0.407,0.383,0.214,0.901,MIL,0.795,GEN,0.407,0.366,0.204,0.838,MIL,0.746,MAD,0.382,0.349,0.186,0.828,MIL,0.743,BIL,0.389,0.362,0.175,0.847,MIL,0.737,MAD,0.388,0.348,0.173,0.805,MIL,0.79,BIL,0.397,0.371,0.176
BUD,COP,0.786,MIL,0.783,PRA,0.385,0.345,0.223,0.812,MIL,0.763,VIE,0.405,0.411,0.215,0.765,PRA,0.747,VIE,0.359,0.332,0.179,0.726,PRA,0.715,VIE,0.358,0.322,0.171,0.738,PRA,0.707,MIL,0.381,0.38,0.173,0.707,PRA,0.703,MIL,0.376,0.332,0.175
BUD,LON,0.816,MIL,0.758,GEN,0.35,0.291,0.198,0.849,MIL,0.767,GEN,0.341,0.276,0.191,0.744,MIL,0.728,PAR,0.338,0.307,0.165,0.746,MIL,0.691,PAR,0.338,0.302,0.161,0.769,MIL,0.735,PAR,0.356,0.319,0.158,0.769,PAR,0.749,MIL,0.363,0.328,0.165
BUD,IST,1.0,SOF,0.604,BUC,0.184,0.114,0.187,1.0,SOF,0.543,BEL,0.216,0.154,0.177,1.0,SOF,0.475,BEL,0.204,0.141,0.17,1.0,SOF,0.474,BEL,0.227,0.168,0.163,1.0,SOF,0.502,BUC,0.243,0.186,0.165,1.0,SOF,0.542,BEL,0.268,0.222,0.161
BUD,DUB,0.864,PAR,0.83,MIL,0.409,0.381,0.21,0.855,MIL,0.843,PAR,0.42,0.41,0.198,0.847,PAR,0.772,MIL,0.378,0.358,0.182,0.813,PAR,0.777,MIL,0.387,0.345,0.174,0.858,PAR,0.79,MIL,0.394,0.364,0.177,0.848,PAR,0.761,MIL,0.4,0.375,0.176
BUD,SIN,1.0,LIS,0.919,MAD,0.453,0.419,0.243,1.0,LIS,0.907,MIL,0.468,0.433,0.223,1.0,LIS,0.858,MIL,0.423,0.373,0.218,1.0,LIS,0.853,MIL,0.439,0.394,0.205,1.0,LIS,0.837,MIL,0.432,0.391,0.201,1.0,LIS,0.82,MIL,0.42,0.369,0.202
BUD,MIL,0.428,ZAG,0.422,VIE,0.136,0.09,0.11,0.484,ZAG,0.388,LJU,0.113,0.036,0.133,0.427,VIE,0.427,BRA,0.15,0.11,0.101,0.436,VIE,0.436,BRA,0.128,0.078,0.113,0.447,ZAG,0.416,SOF,0.175,0.141,0.102,0.436,VIE,0.436,BRA,0.172,0.141,0.098
BUD,LUX,0.822,FRA,0.795,MIL,0.354,0.296,0.197,0.822,MIL,0.815,FRA,0.346,0.283,0.188,0.767,FRA,0.723,MIL,0.346,0.318,0.172,0.783,FRA,0.728,MIL,0.351,0.317,0.158,0.744,MIL,0.73,FRA,0.382,0.36,0.164,0.808,FRA,0.73,MIL,0.38,0.344,0.167
BUD,TIR,0.594,SOF,0.468,MIL,0.205,0.155,0.118,0.586,SOF,0.494,MIL,0.2,0.144,0.126,0.575,SOF,0.554,MIL,0.224,0.195,0.111,0.58,SOF,0.561,MIL,0.226,0.191,0.11,0.626,SOF,0.546,MIL,0.254,0.231,0.108,0.617,MIL,0.613,SOF,0.297,0.286,0.104
BUD,POZ,0.847,PRA,0.807,VIE,0.321,0.295,0.206,0.873,PRA,0.812,VIE,0.311,0.267,0.204,0.787,PRA,0.749,VIE,0.302,0.282,0.177,0.827,PRA,0.766,VIE,0.285,0.256,0.183,0.735,PRA,0.715,MIL,0.339,0.317,0.178,0.813,PRA,0.752,VIE,0.326,0.299,0.182
BUD,THE,1.0,SOF,0.605,BUC,0.177,0.106,0.19,1.0,SOF,0.547,BUC,0.218,0.16,0.179,1.0,SOF,0.513,IST,0.194,0.137,0.178,1.0,SOF,0.48,BUC,0.223,0.176,0.168,1.0,SOF,0.522,IST,0.23,0.179,0.175,1.0,SOF,0.526,BEL,0.26,0.214,0.169
BUD,COR,0.928,PAR,0.846,MIL,0.385,0.334,0.215,0.928,PAR,0.881,MIL,0.403,0.348,0.201,0.83,PAR,0.782,MIL,0.378,0.344,0.186,0.87,PAR,0.785,MIL,0.39,0.359,0.173,0.85,PAR,0.782,MIL,0.399,0.377,0.176,0.904,PAR,0.777,MIL,0.398,0.371,0.175
BUD,FRA,0.743,MIL,0.713,VIE,0.249,0.184,0.168,0.775,MIL,0.666,VIE,0.223,0.151,0.183,0.684,MIL,0.648,VIE,0.256,0.212,0.143,0.687,MIL,0.649,VIE,0.228,0.166,0.154,0.702,MIL,0.619,VIE,0.286,0.252,0.133,0.707,MIL,0.625,VIE,0.271,0.223,0.141
BUD,MAD,0.905,MIL,0.779,MAR,0.328,0.286,0.195,0.918,MIL,0.815,MAR,0.318,0.268,0.194,0.821,MIL,0.685,MAR,0.323,0.284,0.165,0.85,MIL,0.765,MAR,0.316,0.269,0.171,0.832,MIL,0.695,MAR,0.349,0.317,0.159,0.837,MIL,0.736,MAR,0.346,0.321,0.162
BUD,POD,1.0,ZAG,0.354,BEL,0.122,0.071,0.157,1.0,ZAG,0.393,BEL,0.178,0.132,0.153,1.0,ZAG,0.37,SOF,0.172,0.136,0.15,1.0,ZAG,0.476,SOF,0.231,0.193,0.151,1.0,ZAG,0.511,SOF,0.233,0.191,0.154,1.0,ZAG,0.501,MIL,0.254,0.225,0.149
BUD,SKO,0.756,SOF,0.637,BEL,0.168,0.103,0.161,0.728,SOF,0.642,BEL,0.191,0.134,0.15,0.734,SOF,0.632,BEL,0.188,0.139,0.148,0.753,SOF,0.615,BEL,0.214,0.162,0.142,0.733,SOF,0.67,BEL,0.242,0.203,0.142,0.794,SOF,0.696,BEL,0.256,0.208,0.143
BUD,OSL,0.932,COP,0.809,VIE,0.461,0.431,0.226,0.949,COP,0.817,MIL,0.479,0.441,0.21,0.771,PRA,0.758,COP,0.422,0.397,0.203,0.786,COP,0.781,PRA,0.425,0.399,0.186,0.738,COP,0.718,POZ,0.442,0.445,0.185,0.833,COP,0.713,VIE,0.438,0.421,0.188
BUD,KIE,1.0,POZ,0.894,PRA,0.421,0.382,0.217,1.0,POZ,0.894,PRA,0.449,0.423,0.203,1.0,POZ,0.831,PRA,0.408,0.411,0.204,1.0,POZ,0.834,PRA,0.441,0.425,0.189,1.0,POZ,0.843,PRA,0.45,0.44,0.197,1.0,POZ,0.84,PRA,0.462,0.451,0.205
BUD,NIC,1.0,SOF,1.0,THE,0.243,0.119,0.266,1.0,SOF,1.0,THE,0.304,0.201,0.251,1.0,SOF,1.0,THE,0.253,0.146,0.244,1.0,SOF,1.0,THE,0.295,0.192,0.232,1.0,SOF,1.0,THE,0.285,0.197,0.235,1.0,SOF,1.0,THE,0.309,0.225,0.225
POD,PRA,1.0,ZAG,0.82,MIL,0.347,0.306,0.227,1.0,ZAG,0.787,VIE,0.297,0.214,0.245,1.0,ZAG,0.804,MIL,0.351,0.31,0.207,1.0,ZAG,0.776,VIE,0.29,0.223,0.23,1.0,ZAG,0.816,MIL,0.376,0.334,0.214,1.0,ZAG,0.838,MIL,0.375,0.363,0.213
POD,VIE,1.0,ZAG,0.657,MIL,0.256,0.185,0.206,1.0,ZAG,0.65,BUD,0.204,0.095,0.221,1.0,ZAG,0.65,MIL,0.274,0.215,0.184,1.0,ZAG,0.648,MIL,0.223,0.15,0.201,1.0,ZAG,0.68,MIL,0.305,0.254,0.184,1.0,ZAG,0.713,MIL,0.297,0.263,0.183
POD,STO,1.0,ZAG,0.916,MIL,0.596,0.596,0.191,1.0,ZAG,0.914,MIL,0.619,0.658,0.179,1.0,ZAG,0.881,MIL,0.58,0.552,0.162,1.0,ZAG,0.877,MIL,0.573,0.541,0.163,1.0,ZAG,0.876,MIL,0.611,0.603,0.149,1.0,ZAG,0.859,MIL,0.593,0.56,0.153
POD,RIG,1.0,ZAG,0.916,MIL,0.589,0.592,0.185,1.0,ZAG,0.894,MIL,0.589,0.608,0.182,1.0,ZAG,0.853,MIL,0.548,0.535,0.164,1.0,ZAG,0.86,MIL,0.549,0.551,0.171,1.0,ZAG,0.856,MIL,0.566,0.564,0.164,1.0,ZAG,0.851,MIL,0.553,0.545,0.168
POD,ZAG,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0
POD,SOF,1.0,ZAG,0.594,BEL,0.204,0.161,0.178,1.0,ZAG,0.582,BEL,0.173,0.116,0.177,1.0,ZAG,0.454,MIL,0.211,0.17,0.164,1.0,ZAG,0.464,BEL,0.192,0.149,0.166,1.0,ZAG,0.522,BUD,0.25,0.221,0.168,1.0,ZAG,0.471,BEL,0.214,0.177,0.162
POD,TAR,1.0,ZAG,0.894,MIL,0.593,0.605,0.18,1.0,ZAG,0.932,MIL,0.592,0.597,0.184,1.0,ZAG,0.838,MIL,0.545,0.547,0.165,1.0,ZAG,0.86,MIL,0.551,0.529,0.17,1.0,ZAG,0.874,MIL,0.573,0.565,0.158,1.0,ZAG,0.848,MIL,0.564,0.554,0.16
POD,POR,1.0,ZAG,0.955,MIL,0.513,0.477,0.208,1.0,ZAG,0.946,MIL,0.496,0.491,0.212,1.0,ZAG,0.936,MIL,0.519,0.482,0.177,1.0,ZAG,0.925,MIL,0.509,0.483,0.182,1.0,ZAG,0.928,MIL,0.557,0.521,0.169,1.0,ZAG,0.894,MIL,0.519,0.493,0.179
POD,SIN,1.0,ZAG,1.0,LIS,0.575,0.569,0.206,1.0,ZAG,1.0,LIS,0.59,0.607,0.204,1.0,ZAG,1.0,LIS,0.578,0.519,0.18,1.0,ZAG,1.0,LIS,0.587,0.573,0.176,1.0,ZAG,1.0,LIS,0.634,0.61,0.159,1.0,ZAG,1.0,LIS,0.565,0.535,0.176
POD,TIR,1.0,ZAG,0.64,SOF,0.289,0.214,0.187,1.0,ZAG,0.633,SOF,0.228,0.138,0.195,1.0,ZAG,0.696,MIL,0.354,0.292,0.163,1.0,ZAG,0.656,MIL,0.294,0.23,0.172,1.0,ZAG,0.734,SOF,0.408,0.362,0.151,1.0,ZAG,0.714,SOF,0.371,0.311,0.162
POD,POZ,1.0,ZAG,0.877,MIL,0.434,0.423,0.235,1.0,ZAG,0.857,PRA,0.414,0.396,0.249,1.0,ZAG,0.83,MIL,0.441,0.411,0.21,1.0,ZAG,0.832,PRA,0.388,0.364,0.229,1.0,ZAG,0.857,MIL,0.461,0.437,0.216,1.0,ZAG,0.829,MIL,0.449,0.433,0.222
POD,THE,1.0,ZAG,1.0,SOF,0.33,0.264,0.217,1.0,ZAG,1.0,SOF,0.302,0.219,0.219,1.0,ZAG,1.0,SOF,0.384,0.328,0.197,1.0,ZAG,1.0,SOF,0.355,0.296,0.198,1.0,ZAG,1.0,SOF,0.444,0.41,0.195,1.0,ZAG,1.0,SOF,0.454,0.428,0.195
POD,SKO,1.0,ZAG,0.802,BEL,0.278,0.2,0.187,1.0,ZAG,0.78,BEL,0.234,0.17,0.188,1.0,ZAG,0.752,BEL,0.338,0.279,0.167,1.0,ZAG,0.71,BEL,0.298,0.234,0.17,1.0,ZAG,0.793,SOF,0.425,0.372,0.158,1.0,ZAG,0.845,BEL,0.406,0.352,0.162
SKO,VIE,0.751,SOF,0.682,MIL,0.25,0.187,0.183,0.792,SOF,0.672,BEL,0.214,0.12,0.207,0.774,SOF,0.635,MIL,0.26,0.204,0.168,0.787,SOF,0.644,MIL,0.227,0.154,0.187,0.785,SOF,0.71,BEL,0.295,0.247,0.165,0.794,SOF,0.741,MIL,0.301,0.262,0.17
SKO,STO,0.938,MIL,0.897,COP,0.582,0.584,0.206,0.912,MIL,0.877,COP,0.579,0.595,0.183,0.824,MIL,0.797,SOF,0.52,0.529,0.173,0.848,SOF,0.836,MIL,0.536,0.52,0.163,0.848,MIL,0.845,SOF,0.539,0.543,0.17,0.829,MIL,0.824,SOF,0.552,0.52,0.156
SKO,ZAG,0.747,BEL,0.577,SOF,0.147,0.1,0.136,0.79,BEL,0.571,SOF,0.121,0.068,0.145,0.677,BEL,0.652,SOF,0.188,0.145,0.13,0.733,BEL,0.576,SOF,0.146,0.099,0.133,0.727,BEL,0.723,SOF,0.227,0.185,0.136,0.756,BEL,0.657,SOF,0.21,0.171,0.136
SKO,SOF,0.371,BEL,0.16,ZAG,0.049,0.033,0.059,0.337,BEL,0.116,ZAG,0.031,0.017,0.053,0.482,BEL,0.225,ZAG,0.077,0.058,0.077,0.433,BEL,0.149,ZAG,0.049,0.033,0.067,0.5,BEL,0.245,ZAG,0.096,0.08,0.08,0.5,BEL,0.256,ZAG,0.095,0.08,0.08
SKO,TAR,0.885,MIL,0.854,PRA,0.556,0.573,0.198,0.905,MIL,0.867,PRA,0.561,0.608,0.193,0.821,MIL,0.812,SOF,0.501,0.506,0.171,0.838,SOF,0.819,MIL,0.514,0.511,0.169,0.853,SOF,0.847,MIL,0.519,0.532,0.17,0.839,SOF,0.836,MIL,0.532,0.522,0.158
SKO,TIR,0.879,SOF,0.511,BEL,0.178,0.12,0.148,0.91,SOF,0.522,BEL,0.146,0.073,0.162,0.849,SOF,0.571,BEL,0.267,0.213,0.136,0.857,SOF,0.592,BEL,0.241,0.187,0.145,0.889,SOF,0.696,BEL,0.308,0.255,0.15,0.879,SOF,0.636,BEL,0.325,0.282,0.144
SKO,THE,1.0,SOF,0.445,BEL,0.16,0.11,0.162,1.0,SOF,0.475,BEL,0.173,0.126,0.159,1.0,SOF,0.503,BEL,0.222,0.179,0.159,1.0,SOF,0.554,BEL,0.248,0.211,0.158,1.0,SOF,0.622,BEL,0.295,0.256,0.163,1.0,SOF,0.623,BEL,0.327,0.295,0.163
OSL,PRA,0.93,COP,0.733,BER,0.251,0.193,0.202,0.91,COP,0.7,POZ,0.209,0.126,0.218,0.795,COP,0.698,POZ,0.269,0.219,0.188,0.789,POZ,0.721,COP,0.224,0.13,0.22,0.82,COP,0.669,HAM,0.303,0.252,0.179,0.744,POZ,0.724,COP,0.288,0.234,0.202
OSL,VIE,0.936,COP,0.787,PRA,0.349,0.323,0.226,0.901,COP,0.816,PRA,0.295,0.239,0.244,0.809,COP,0.755,PRA,0.354,0.309,0.196,0.81,PRA,0.763,POZ,0.308,0.258,0.226,0.845,COP,0.703,HAM,0.371,0.33,0.194,0.779,PRA,0.737,COP,0.366,0.366,0.212
OSL,STO,0.226,HEL,0.226,COP,0.058,0.042,0.045,0.243,HEL,0.243,COP,0.07,0.057,0.046,0.358,HEL,0.358,COP,0.139,0.119,0.063,0.346,HEL,0.346,COP,0.129,0.11,0.062,0.448,HEL,0.448,COP,0.206,0.175,0.083,0.39,HEL,0.39,COP,0.163,0.135,0.073
OSL,RIG,0.736,COP,0.709,HEL,0.242,0.171,0.163,0.773,HEL,0.73,COP,0.223,0.145,0.177,0.722,HEL,0.654,COP,0.243,0.182,0.151,0.8,HEL,0.69,TAR,0.224,0.156,0.161,0.725,COP,0.667,HEL,0.319,0.263,0.14,0.752,HEL,0.624,TAR,0.251,0.197,0.147
OSL,PAR,0.947,COP,0.812,HAM,0.315,0.24,0.219,0.929,COP,0.813,HAM,0.279,0.192,0.232,0.827,COP,0.713,AMS,0.318,0.249,0.189,0.777,COP,0.7,HAM,0.302,0.223,0.205,0.832,COP,0.73,AMS,0.32,0.237,0.189,0.743,COP,0.678,POZ,0.339,0.289,0.184
